Song Group,Video ID,Video Name
Cleveland Christmas Parade,SMhekKLOvYQ,1992-1993 Vermilion Sailor Marching Band - Cleveland Christmas Parade
Cleveland Christmas Parade,Eu_N8vGHI3Q,1992-1993 Vermilion Sailor Marching Band - Cleveland Christmas Parade - Crowd Footage
Cleveland Christmas Parade,ARyO0E_v2iM,1994-1995 Vermilion Sailor Marching Band - Cleveland Christmas Parade
Cleveland Christmas Parade,mF6SBRFXqPY,1996-1997 Vermilion Sailor Marching Band - Cleveland Christmas Parade
Cleveland Christmas Parade Commercial,t8qisL6HQQc,1992-1993 Vermilion Sailor Marching Band - Cleveland Christmas Parade Commercial
Clip 1,xJFaunEqVrY,2003-2004 Vermilion Sailor Marching Band - Clip 1 - Fox 8 News
Clip 2,QEieNGYIIm8,2003-2004 Vermilion Sailor Marching Band - Clip 2 - Fox 8 News
Clip 3,Fj4VH4P3_LE,2003-2004 Vermilion Sailor Marching Band - Clip 3 - Fox 8 News
Clip 4,2WLev-K1-os,2003-2004 Vermilion Sailor Marching Band - Clip 4 - Fox 8 News
Clip 5,duFW6fDuaSo,2003-2004 Vermilion Sailor Marching Band - Clip 5 - Fox 8 News
Clip 6,nx7WS1wKY50,2003-2004 Vermilion Sailor Marching Band - Clip 6 - Fox 8 News
Clip 7,cIEhJy2_MEo,2003-2004 Vermilion Sailor Marching Band - Clip 7 - Fox 8 News
Closer,6ohmljRgEOg,1987-1988 Vermilion Sailor Marching Band - Closer - Vermilion
Closer,pyBhT56tqAM,1988-1989 Vermilion Sailor Marching Band - Closer - Vermilion
Closer,cq2jxtJaEZo,1988-1989 Vermilion Sailor Marching Band - Closer - Elyria
Closer,_VtNcYvkiMU,1995 Vermilion Sailor Alumni Band - Closer - Vermilion Band Festival
Closing Number,P-5SCXvJnts,1993-1994 Vermilion Sailor Marching Band - Closing Number - V Amherst
Coming Off The Field,KPyyKDDCu4o,1985-1986 Vermilion Sailor Marching Band - Coming Off The Field
Complete Festival Show,qo0bzcrrSts,1988-1989 Vermilion Sailor Marching Band - Complete Festival Show
Complete Show,kAr29k8tVNk,2014 Vermilion Sailor Alumni Band - Complete Show - Second Video
Concert at Ritter Public Library,jLkUdGmLXnM,VCMA Concert at Ritter Public Library - 2008
Dance,I7s37g78sbw,2008-2009 Vermilion Sailor Marching Band  -  Dance -  Rittman
Dick Stromberg Visits The Bandroom,uWRaxrIZvlI,1996-1997 Vermilion High School Marching Band - Dick Stromberg Visits The Bandroom - Fox News
Disney Behind The Scenes,pUE3c9RS78w,1998-1999 Vermilion Sailor Marching Band - Disney Behind The Scenes
Disney Parade,sWOhncncrJ0,1997-1998 Vermilion Sailor Marching Band - Disney Parade
Disney Parade Sequence,YVkGjN0JFF8,2013-2014  Vermilion Sailor Marching Band -  Disney Parade Sequence - Band Review
Disney Trip,0sn8BvccQNs,1998-1999 Vermilion Sailor Marching Band - Disney Trip
Drill Sergeant,BLdBqzYUJPU,2003-2004 Vermilion Sailor Marching Band - Drill Sergeant
Drumline with Spencerville Part 1,ZTFzIG6__as,2013-2014 Vermilion Sailor Marching Band  -  Drumline with Spencerville Part 1
Drumline with Spencerville Part 2,I87IT3jqLec,2013-2014 Vermilion Sailor Marching Band  -  Drumline with Spencerville Part 2
Elyria Band Festival,bBZFvLpYxy0,1999-2000 Vermilion Sailor Marching Band - Elyria Band Festival - Marching In
Elyria Parade of Bands,2d6ejz_tpIQ,2016-2017 Vermilion Sailor Marching Band - Elyria Parade of Bands
Entering The Stadium,oFbCyK3DOFU,2013 Vermilion Sailor Alumni Band - Entering The Stadium
Entering The Stadium at Parent Preview,2SlGZzYU-NA,2016-2017 Vermilion Sailor Marching Band - Entering The Stadium at Parent Preview
Festival,1hq2mt2pWLE,1985-1986 Vermilion Sailor Marching Band Festival - 9-28-1985
Festival,-ZyUssBuum8,1986 Vermilion Sailor Marching Band Festival - Complete
Festival,JrlAnRIGsj0,2005-2006 Vermilion Sailor Marching Band - Vermilion Sailor Band Festival - Shake
Festival   Awards,28LxvzAI-9k,1998-1999 Vermilion Sailor Marching Band - Vermilion Sailor Band Festival   Awards
Festival   Full Show,b_RvdcdI44g,2005-2006 Vermilion Sailor Marching Band - Vermilion Sailor Band Festival   Full Show
Festival Awards,2Kfo9UP1QzM,1995-1996 Vermilion Sailor Marching Band - Vermilion Sailor Band Festival Awards - 9-30-1995
Festival Show,NQ1Bn7qk81E,1985-1986 Vermilion Sailor Marching Band - Festival Show
Festival Show,BV53b8InR08,1986-1987 Vermilion Sailor Marching Band - Festival Show - Elyria Band Festival
Festival Show,53nkb8MTxoo,1986-1987 Vermilion Sailor Marching Band- Festival Show - Vermilion Sailor Marching Band Festival
Festival Show,I1knu9mno7E,1989-1990 Vermilion Sailor Marching Band - Festival Show - Vermilion Band Festival
Festival Show,z0TLTZpXXuE,1993-1994 Vermilion Sailor Marching Band - Festival Show - Sailor Marching Band Festival partial
Festival Show,F9vVlowGN08,1993-1994 Vermilion Sailor Marching Band - Festival Show - Dover Festival
Festival Show,K4CLk2ZXSjc,1993-1994 Vermilion Sailor Marching Band - Festival Show -  Bay Festival
Festival Show,kkptVJgBVrc,1994-1995 Vermilion Sailor Marching Band - Festival Show - Anthony Wayne Band Festival
Festival Show,ROSk2UhKGf8,1995 Vermilion Sailor Alumni Band - Festival Show
Festival Show,7mDX-d5RruY,1996 Vermilion Sailor Alumni Band - Festival Show
Festival Show,uZUy6LLtf4Y,1997 Vermilion Sailor Alumni Band - Festival Show
Festival Show,WdTBKAde_EQ,1998 Vermilion Sailor Alumni Band - Festival Show
Festival Show,d5gGs23OXNE,2005 Vermilion Sailor Alumni Band - Festival Show
Festival Show,HqJGvHj8w1A,2007 Vermilion Sailor Alumni Band  - Festival Show
Festival Show,nvB07-73mbE,2008 Vermilion Sailor Alumni Band - Festival Show
Festival Show,KWSxr8L5xzg,2009 Vermilion Sailor Alumni Band - Festival Show
Festival Show,ibfkccajuFs,2010 Vermilion Sailor Alumni Band - Festival Show
Festival Show,BNOXhKsg4DM,2011 Vermilion Sailor Alumni Band - Festival Show
Festival Show,bgAKz-reRvo,2012 Vermilion Sailor Alumni Band - Festival Show
Festival Show,Nq6nztB9AnY,2013-2014 Vermilion Sailor Marching Band  -  Festival Show -  VHS Marching Band Festival
Festival Show,Hsy-L9JgeCE,2013 Vermilion Sailor Alumni Band - Festival Show - Second Video
Festival Show,YkDAjx0acLA,2013 Vermilion Sailor Alumni Band - Festival Show
Festival Show,D63WBnR9_Z4,2013-2014 Vermilion Sailor Marching Band -  Festival Show - The Vermilion Marching Band Festiva
Festival Show,-tfVE8xwO10,2014-2015 Vermilion Sailor Marching Band - Festival Show - Vermilion Sailor Marching Band Festival
Festival Show,QCC_75MTr8Q,2014-2015 Vermilion Sailor Marching Band - Festival Show - Vermilion Sailor Marching Band Festival
Festival Show,3KkP_WFlQgo,2014 Vermilion Sailor Alumni Band - Festival Show
Festival Show,d3irPIc-ABU,2014-2015 Vermilion Sailor Marching Band - Festival Show - Firelands Festival 10/11/14
Festival Show,herMCE7UEZo,2014-2015 Vermilion Sailor Marching Band - Festival Show - Hudson Band Festival 10/4/14
Festival Show,xIBKdZUCldc,2014-2015 Vermilion Sailor Marching Band - Festival Show - Vermilion Sailor Marching Band Festival
Festival Show,h22x7sdVX_w,2016 Vermilion Sailor Alumni Band - Festival Show
Festival Show,YFsRfxQ99HM,2022 Vermilion Sailor Alumni Band  - Festival Show
Festival Show 9,k6OYg3rxG6E,2024 Vermilion Sailor Alumni Band Festival Show 9-14-2024
Field Goal Drums,nihqEHFmIkw,1997-1998 Vermilion Sailor Marching Band - Field Goal Drums
Fifth Number,GNIGNi2OFW8,1987-1988 Vermilion Sailor Marching Band - Fifth Number - Williamsburg
Fight Song,WhOLmTPweew,1991-1992 Vermilion Sailor Marching Band - Fight Song - In Stands - Second Time - First Home Game
Fight Song,draMgUZQEjA,1991-1992 Vermilion Sailor Marching Band - Fight Song - In Stands - First Time - First Home Game
Fight Song,m9jp6xFByAI,1992-1993 Vermilion Sailor Marching Band - Fight Song - In the Stands - V John Adams
Fight Song,gj409CJslFM,1994-1995 Vermilion Sailor Marching Band - Fight Song- 9-9-1994
Fight Song,du1fFUzsPPE,1994-1995 Vermilion Sailor Marching Band - Fight Song - In the Stands
Fight Song,JyLAbSIG0PA,1995-1996 Vermilion Sailor Marching Band - Fight Song - In Stands
Fight Song,T-KtaEWanBA,1996-1997 Vermilion High School Marching Band -  Fight Song - Sidelines
Fight Song,7xKCSnDmpWU,1997 Vermilion Sailor Alumni Band - Fight Song - Vermilion Band Festival
Fight Song,PXJfiSt1HvU,1998 Vermilion Sailor Alumni Band - Fight Song - Vermilion Band Festival
Fight Song,ZIOejh5fP2M,1999-2000 Vermilion Sailor Marching Band  - Fight Song
Fight Song,r9_zeAqQCn0,2002-2003 Vermilion Sailor Marching Band - Fight Song - In Stands
Fight Song,qxfvEzz3YQI,2003-2004 Vermilion Sailor Marching Band - Fight Song - Fox 8 News
Fight Song,-WOIsQ5IW5g,2004-2005 Vermilion Sailor Marching Band - Fight Song - Senior Show
Fight Song,dNLMXGmVTEI,2004-2005 Vermilion Sailor Marching Band - Fight Song - Homecoming Ceremony
Fight Song,SAOb3WU9330,2013-2014 Vermilion Sailor Marching Band  -  Fight Song - Band  Review
Fight Song,6DeGcHGkwbA,2016 Vermilion Sailor Alumni Band - Fight Song
Fight Song,hGexmCXx2XQ,2017-2018 Vermilion Sailor Marching Band - Fight Song
Fight Song,JttTbdog_QU,2018 Vermilion Sailor Alumni Band - Fight Song
Fight Song,FqwVwmTy0u4,2022-2023 Vermilion Sailor Marching Band - Fight Song  - 8-26-2022
Fight Song,yZn_S_EpQjY,2022 Vermilion Sailor Alumni Band - Fight Song
Fight Song,n0eX7Ef_4Pg,2023 Vermilion Sailor Alumni Band - Fight Song - Practice
Fight Song,PNu5KFL_J9o,2023 Vermilion Sailor Alumni Band - Fight Song
Fight Song Before Game,2zOmjh1qB7Q,1994-1995 Vermilion Sailor Marching Band - Fight Song Before Game
Fight Song In Stands,3TYkALKQIfA,1997-1998 Vermilion Sailor Marching Band - Fight Song In Stands
Fight Song In The Stands,Vj88HSUfqk8,1986-1987 Vermilion Sailor Marching Band - Fight Song In The Stands
Firelands Parade of Bands,9_m-YxPxFVQ,2016-2017 Vermilion Sailor Marching Band - Firelands Parade of Bands
First Number,UsIeCzyxvfA,1993-1994 Vermilion Sailor Marching Band - First Number - Admiral King
First Number,p7mJv5Ihj08,2003-2004 Vermilion Sailor Marching Band - First Number - Vermilion Sailor Band Festival
First Song,i3h9B40BYzU,2004-2005 Vermilion Sailor Marching Band - First Song
Flute Sleigh Ride Performance,N9V0jkTaRcE,1989-1990 Vermilion Sailor Jazz Band - Flute Sleigh Ride Performance  - Vermilion High School
Football Team Entering,l9xPBGKHQPg,2004-2005 Vermilion Sailor Marching Band - Football Team Entering - Homecoming Ceremony
Football Team Entry,KCWL2K1D1qY,2018-2019 Vermilion Sailor Marching  Band  - Football Team Entry
Fourth Number,Z4qdiDfR0Ek,1992 Vermilion Sailor Alumni Band - Fourth Number
Fox 8,gFWiySYZsdY,2004-2005 Vermilion Sailor Marching Band - Fox 8
Fox 8 News,07RL7JoGWvA,1998-1999 Vermilion Sailor Marching Band - Fox 8 News
Fox 8 News,HAE305IEu0c,2003-2004 Vermilion Sailor Marching Band - Fox 8 News
Fox 8 News,2cALb4lxR8c,2005-2006 Vermilion Sailor Marching Band - Fox 8 News
Fox News,Inyjn4Tv2Mo,1996-1997 Vermilion High School Marching Band - Fox News
Fox News,L6neGh5E0I0,2017-2018  Vermilion Sailor Marching Band - Fox News
Full Festival Show,I-9JKdmGOJk,1990-1991 Vermilion Sailor Marching Band - Full Festival Show
Full Festival Show,8dre-RAAtVo,2018-2019 Vermilion Sailor Marching Band - Full Festival Show - Unknown
Full Festival Show,SAzYPWtVulM,2018-2019 Vermilion Sailor Marching  Band  - Full Festival Show - I'm a Believer
Full Festival Show,Wf4RiXqZidg,2018-2019 Vermilion Sailor Marching Band - Full Festival Show
Full Homecoming Ceremony,3THdxetNo3U,1991-1992 Vermilion Sailor Marching Band - Full Homecoming Ceremony
Full Show,aGVZ6Kc0znY,1985-1986 Vermilion Sailor Marching Band - Full Show - Vermilion Sailor Marching Band Festival
Full Show,meD20ZZ012M,1985-1986 Vermilion Sailor Marching Band - Full Show - Homecoming
Full Show,ETUt2U4Sw84,1985-1986 Vermilion Sailor Marching Band - Full Show - Amherst High School Showcase of Bands
Full Show,12Mhr82vQ8c,1986-1987 Vermilion Sailor Marching Band - Full Show
Full Show,sr6dkvlMLRk,1986-1987 Vermilion Sailor Marching Band - Full Show - Play Off Game - Willoughby
Full Show,nc2v7Q6ic60,1987-1988 Vermilion Sailor Marching Band - Full Show - Vermilion
Full Show,i18cGkqJfTo,1988-1989 Vermilion Sailor Marching Band - Full Show - Sandusky Band Festival
Full Show,w_ll5FNTNmY,1988-1989 Vermilion Sailor Marching Band - Full Show - v Elyria
Full Show,iU7SJFQw7Ig,1988-1989 Vermilion Sailor Marching Band - Full Show - Vermilion
Full Show,51ZJPPWs7Ic,1988-1989 Elyria Pioneer Marching Band - Full Show - v Vermilion
Full Show,-kZfZNIM-Pk,1990-1991 Vermilion Sailor Marching Band - Full Show - V Firelands
Full Show,pz0dl6YFQPU,1991-1992 Vermilion Sailor Marching Band - Full Show - Vermilion Sailor Band Festival
Full Show,f84Me_cEe2E,1991-1992 Vermilion Sailor Marching Band - Full Show - First Home Game
Full Show,nEfjpweeY2w,1991-1992 Vermilion Sailor Marching Band - Full Show - Judge Commentary - Lakeview
Full Show,cpSaCqmGzI0,1991-1992 Vermilion Sailor Marching Band - Full Show - Senior Night
Full Show,YI4qVwdbBtY,1991-1992 Vermilion Sailor Marching Band - Full Show - Eighth Grade Night
Full Show,OuOvf_04HDw,1992-1993 Vermilion Sailor Marching Band - Full Show - Senior Show
Full Show,MnppKZYB1pU,1992-1993 Vermilion Sailor Marching Band - Full Show - 8th Grade Night
Full Show,MQgDB0cyQo4,1992-1993 Vermilion Sailor Marching Band - Full Show - V John Adams
Full Show,TIuoKm3loi4,1993-1994 Vermilion Sailor Marching Band - Full Show - Vermilion Sailor Marching Band Festival
Full Show,jbogYeTlSQ0,1993-1994 Vermilion Sailor Marching Band - Full Show - V Lorain
Full Show,iMQ2mS__bhs,1995-1996 Vermilion Sailor Marching Band - Full Show - Vermilion Sailor Band Festival - 9-30-1995
Full Show,ZwiO3DPrp3c,1995-1996 Vermilion Sailor Marching Band - Full Show - Senior Show
Full Show,ahQD6dZ_-fs,1997-1998 Vermilion Sailor Marching Band - Full Show - V Firelands
Full Show,lWjC5jIyO4M,1997-1998 Vermilion Sailor Marching Band - Full Show - Vermilion Sailor Band Festival
Full Show,t1nZ4o7TFug,1997-1998 Vermilion Sailor Marching Band - Full Show - BW Festival
Full Show,nqu-H4KshfU,1997-1998 Vermilion Sailor Marching Band  - Full Show - V Firelands
Full Show,rzCMV6_Theo,1998-1999 Vermilion Sailor Marching Band - Full Show - Senior Show
Full Show,6-yOTW-QUMM,1998-1999 Vermilion Sailor Marching Band - Full Show - Vermilion Sailor Band Festival
Full Show,HRkhiiRwcos,1998-1999 Vermilion Sailor Marching Band - Full Show - Rittman  - 10-18-98
Full Show,xhtT0INJgnA,1999-2000 Vermilion Sailor Marching Band  - Full Show
Full Show,-zqwpPn2IkQ,2000 Vermilion Sailor Alumni Band  - Full Show
Full Show,xRDb__2T8po,2000-2001 Vermilion Sailor Marching Band - Full Show - Senior Show
Full Show,qHyGgCc4gTY,2000-2001 Vermilion Sailor Marching Band - Full Show - Vermilion Sailor Band Festival
Full Show,ogz4rzxTjp0,2002-2003 Vermilion Sailor Marching Band - Full Show - Senior Show
Full Show,7OdH8zTq_Rs,2002-2003 Vermilion Sailor Marching Band - Full Show - Vermilion Sailor Marching Band Festival
Full Show,CwpkfJuJHFs,2003 Vermilion Sailor Alumni Band -  Full Show
Full Show,NR6i6rKsMrk,2003-2004 Vermilion Sailor Marching Band - Full Show - Senior Show
Full Show,GL59n8KWr30,2003-2004 Vermilion Sailor Marching Band - Full Show - Vermilion Sailor Band Festival
Full Show,BkCqkF6Rcvw,2003-2004 Vermilion Sailor Marching Band - Full Show
Full Show,hK7RKeHiTV4,2004-2005 Vermilion Sailor Marching Band - Full Show - Sailor Marching Band Festival
Full Show,P58t2jGW8ck,2018-2019 Vermilion Sailor Marching Band - Full Show - Unknown
Full Show,LhUizHpIHOA,2018-2019 Vermilion Sailor Marching  Band  - Full Show
Full Show,k_3m4ywq_V0,2018 Vermilion Sailor Alumni Band - Full Show
Full Show,XfjwHx4GfBo,2022-2023 Vermilion Sailor Marching Band - Full Show - 10-21-2022
Full Show,56IE7WVnn_4,2022-2023 Vermilion Sailor Marching Band - Full Show - 10-14-2022
Full Show,2Orr8P34Kyw,2022-2023 Vermilion Sailor Marching Band - Full Show - 10-7-2022
Full Show,p_pB4i5Qs9w,2022-2023 Vermilion Sailor Marching Band - Full Show - 9-30-2022
Full Show,80ud4GPGmA8,2022-2023 Vermilion Sailor Marching Band - Full Show - 9-23-2022
Full Show,XZfvR4XFZj0,2022-2023 Vermilion Sailor Marching Band - Full Show - 8-19-2022
Full Show,S5pHTQZX4DQ,2023 Vermilion Sailor Alumni Band - Full Show
Full Show 1,oJfLnDv6t6M,1985-1986 Vermilion Sailor Marching Band - Full Show 1
Full Show 1,fTEqXdwbDHk,1992-1993 Vermilion Sailor Marching Band - Full Show 1
Full Show 1,sWWDCjlOayk,1993-1994 Vermilion Sailor Marching Band - Full Show 1
Full Show 1,34mvp4wcXc0,1997-1998 Vermilion Sailor Marching Band - Full Show 1
Full Show 2,uczrmUPfmUI,1986-1987 Vermilion Sailor Marching Band - Full Show 2
Full Show 2,gVkzdaqnET8,1992-1993 Vermilion Sailor Marching Band - Full Show 2
Full Show 2,ETSmLqvnRmk,1997-1998 Vermilion Sailor Marching Band - Full Show 2
Full Show 2,zIm4xCXdgJw,2018-2019 Vermilion Sailor Marching  Band  - Full Show 2
Full Show 3,folKCMTbkIg,1992-1993 Vermilion Sailor Marching Band - Full Show 3
Full Show 3,Fc_3yxYtjzc,2018-2019 Vermilion Sailor Marching  Band  - Full Show 3
Full Show 4,BJymQBu4C6o,1992-1993 Vermilion Sailor Marching Band - Full Show 4
Full Show 5,bFlzWwITsg0,1992-1993 Vermilion Sailor Marching Band - Full Show 5
Full Show 9/10/2022,A9usqtWPeAQ,2022 Vermilion Sailor Alumni Band Full Show 9/10/2022
Getting Ready For Woolybear Parade,RxyNhqqLtjw,2000-2001 Vermilion Sailor Marching Band - Getting Ready For Woolybear Parade
Going To The Playoffs,rM9qYYCf718,1986-1987 Vermilion Sailor Marching Band - Going To The Playoffs
Good King Wenceslas,olIQNZJyupU,1989-1990 Vermilion Sailor Jazz Band - Good King Wenceslas
Good King Wenceslas,7kgASW0y_Lo,1989-1990 Vermilion Sailor Jazz Band - Good King Wenceslas - Midway Mall
Good King Wenceslas,X8wixkxE3WM,1989-1990 Vermilion Sailor Jazz Band - Good King  Wenceslas - Vermilion High School
Goofing Around With Anthony Wayne After Woolybear,HYnyfK7KqQM,1992-1993 Vermilion Sailor Marching Band - Goofing Around With Anthony Wayne After Woolybear
Halftime Show,BvGpfzuyL-w,1993-1994 Vermilion Sailor Marching Band - Halftime Show - V Southview
Halftime Show,pCZHEsaaN-Q,1993-1994 Vermilion Sailor Marching Band - Halftime Show - V Sandusky
Halftime Show,IyMnK1lc7eA,1993-1994 Vermilion Sailor Marching Band - Halftime Show -  V North Ridgeville - Partial
Halftime Show,LBMhrl61zAc,1993-1994 Vermilion Sailor Marching Band - Halftime Show - V Midview - Partial
Halftime Show,CkmsmMwW9o4,1993-1994 Vermilion Sailor Marching Band - Halftime Show -  V Lorain - Partial
Halftime Show,qthXjiiYc5k,1993-1994 Vermilion Sailor Marching Band -  Halftime Show - V John Adams - Partial
Halftime Show,31YuIpX1BsE,1993-1994 Vermilion Sailor Marching Band - Halftime Show - V Firelands
Halftime Show,2FApeYJTIeU,1993-1994 Vermilion Sailor Marching Band - Halftime Show - V Elyria partial
Halftime Show,ZrkoakIgRG0,1993-1994 Vermilion Sailor Marching Band - Halftime Show -  V Amherst
Halftime Show,LmIa7sBLi2A,1993-1994 Vermilion Sailor Marching Band - Halftime Show - V Admiral King
Halftime Show,-4WxmRoEuBI,2008-2009 Vermilion Sailor Marching Band  -  Halftime Show - V Clearview
Halftime Show,VB_dRr1msds,2013-2014 Vermilion Sailor Marching Band -  Halftime Show -  Spencerville 10/25/2013
Halftime Show,V5FmlLcEmPc,2014-2015 Vermilion Sailor Marching Band - Halftime Show - V Clearview 8/29/14
Halftime Show,OM9EUXjtyYs,2014-2015 Vermilion Sailor Marching Band - Halftime Show - V Fairview 9/5/14
Halftime Show,_g-yqL7w-hs,2014-2015 Vermilion Sailor Marching Band - Halftime Show - V Firelands 9/12/14
Halftime Show,oteoT37Q-RQ,2014-2015 Vermilion Sailor Marching Band - Halftime Show - V Start 9/26/14
Halftime Show,EyvNwnOuUMw,2014-2015 Vermilion Sailor Marching Band - Halftime Show - V Spencerville 10/24/14
Halftime Show V Edison,V67gNdMhrSU,2016-2017 Vermilion Sailor Marching Band - Halftime Show V Edison
Halftime Show v Fairview,zHS2yfTpiEY,2016-2017 Vermilion Sailor Marching Band - Halftime Show v Fairview
Halftime Show V Firelands,HIIuJC1TVlk,2016-2017 Vermilion Sailor Marching Band - Halftime Show V Firelands
Halftime Show V Perkins,VpVAhJCUY9g,2016-2017 Vermilion Sailor Marching Band - Halftime Show V Perkins
Halftime Show V Port Clinton,h3gi0N3AeeQ,2016-2017 Vermilion Sailor Marching Band - Halftime Show V Port Clinton
Halftime Showw,Kgfcje8RO88,2014-2015 Vermilion Sailor Marching Band - Halftime Showw - V Ontario 10/3/14
Halftime v Firelands,e1JpFl4Qb-o,2015-2016 Vermilion Sailor Marching Band - Halftime v Firelands
Halftime V Valleyforge 9,otN0km2N2lg,2015-2016 Vermilion Sailor Marching Band - Halftime V Valleyforge 9-25-15
Halftime v Willard,MY8CQ5NvlFo,2015-2016 Vermilion Sailor Marching Band - Halftime v Willard
Hallelujah,jb0_wmY1aF8,1989-1990 Vermilion Sailor Symphonic Band - Hallelujah
Have Yourself A Merry Little Christmas,8IEBBl8tOEw,1989-1990 Vermilion Sailor Jazz Band - Have Yourself A Merry Little Christmas
Have Yourself A Merry Little Christmas,4lsIdy4x_Zg,1989-1990 Vermilion Sailor Jazz Band - Have Yourself A Merry Little Christmas - VHS
Have Yourself A Merry Little Christmas,oQ4Q1IbFl_s,1989-1990 Vermilion Sailor Jazz Band - Have Yourself A Merry Little Christmas - Midway Mall
Hey Pachuko,SEYS2XeIhD0,2003-2004 Vermilion Sailor Marching Band - Hey Pachuko - Vermilion Sailor Band Festival
Highlight Tape,9YRPKrJdvHw,1995-1996 Vermilion Sailor Marching Band - Highlight Tape
Highlight Video,-pZw6Q4Agzk,1985-1986 Vermilion Sailor Marching Band - Highlight Video
Highlight Video,m_dig5wYhRE,1986-1987 Vermilion Sailor Marching Band - Highlight Video
Highlight Video,RLhWf50sG6o,1990-1991 Vermilion Sailor Marching Band - Highlight Video
Highlight Video,DQXbWVEcgW4,1991-1992 Vermilion Sailor Marching Band - Highlight Video
Highlight Video,1ubm6ow8P_Y,1992-1993 Vermilion Sailor Marching Band - Highlight Video
Highlight Video,qS7DkjoY80Y,1993-1994 Vermilion Sailor Marching Band - Highlight Video
Highlight Video,ntjJbjegKzE,1994-1995 Vermilion Sailor Marching Band - Highlight Video
Highlight Video,0jwAyGllo50,1995-1996 Vermilion Sailor Marching Band - Highlight Video - Better Transfer
Highlight Video,1apcYKp2f58,1995-1996  Vermilion Sailor Marching Band - Highlight Video
Highlight Video,ptbMwGeZvc8,1996-1997  Vermilion Sailor Marching Band - Highlight Video
Highlight Video,e1cc_QMjOOQ,1997-1998 Vermilion Sailor Marching Band - Highlight Video
Highlight Video,rfOvyoDRQP4,1998-1999 Vermilion Sailor Marching Band - Highlight Video
Highlight Video,VXyQ6yXbU9A,1999-2000 Vermilion Sailor Marching Band - Highlight Video
Highlight Video,nfOhOymGUGE,2000-2001 Vermilion Sailor Marching Band - Highlight Video
Highlight Video,0yXblReUpno,2002-2003 Vermilion Sailor Marching Band - Highlight Video
Highlight Video,ByPybkLI00M,2003-2004 Vermilion Sailor Marching Band - Highlight Video
Highlight Video,piNx99n2Pdw,2004-2005 Vermilion Sailor Marching Band - Highlight Video
Highlight Video,hfvVuO-9YPA,2005-2006 Vermilion Sailor Marching Band - Highlight Video
Highlight Video,7l7TY8VutH8,2006-2007 Vermilion Sailor Marching Band - Highlight Video - DIsc 2
Highlights,eC5MsMV094g,1991 Vermilion Sailor Alumni Band - Highlights
Homecoming Ceremony,lJZ7BCew-90,2004-2005 Vermilion Sailor Marching Band - Homecoming Ceremony
Hudson Festival,xQpEH32QSkM,2014-2015 Vermilion Sailor Marching Band - Hudson Festival
I Got No Time For You,yfUam1WVFp8,2016-2017 Vermilion Sailor Marching Band - I Got No Time For You - Halftime v Perkins
I'm a Believer,i_WJNs8Gh4o,2018-2019 Vermilion Sailor Marching  Band  - I'm a Believer - Second Copy
I'm a Believer,B_anx8TRrAI,2018-2019 Vermilion Sailor Marching  Band  - I'm a Believer
In Stands,aaGLXo8wIf4,2003-2004 Vermilion Sailor Marching Band - In Stands
In The Rain,uQE6z6zt55Y,2002-2003 Vermilion Sailor Marching Band -In The Rain
In The Stands,HmB_4XwaMgc,2000-2001 Vermilion Sailor Marching Band - In The Stands
In The Stands,HS8Xc30b8RM,2002-2003 Vermilion Sailor Marching Band - In The Stands
In The Stands 2,mjHVxAWPaRU,2002-2003 Vermilion Sailor Marching Band - In The Stands 2
Intensity and Pride,Iuvuk8zCQsg,2017-2018 Vermilion Sailor Marching Band - Intensity and Pride
"Jazz, Symphonic, Marching",0f-SghWbfJg,"1989-1990 Vermilion High School Bands -  Jazz, Symphonic, Marching"
Jingle Bell Rock,acxhYd0-Sho,1989-1990 Vermilion Sailor Jazz Band - Jingle Bell Rock - Vermilion High School
Jingle Bell Rock,buuKkIiVo9w,1989-1990 Vermilion Sailor Jazz Band - Jingle Bell Rock - Midway Mall
Jingle Bells,KqmCJwmKBeY,1989-1990 Vermilion Sailor Jazz Band - Jingle Bells
Jingle Bells,7Nqr5cz7OyE,1989-1990 Vermilion Sailor Jazz Band - Jingle Bells - Midway Mall
Jingle Bells Arrangement,fcYk3etrWDc,1989-1990 Vermilion Sailor Jazz Band - Jingle Bells Arrangement - Midway Mall
Kingston of Vermilion Concert,do8bn18yG3o,VCMA - Kingston of Vermilion Concert - 12-11-08
"Large Section of Woolybear Parade Vermilion, OH",zp5Ya2rt17Y,"1990-1991 Vermilion Sailor Marching Band - Large Section of Woolybear Parade Vermilion, OH"
Little Drummer Boy,yqfFrmponhs,1989-1990 Vermilion Sailor Symphonic Band - Little Drummer Boy
Little Drummer Boy,yx8Y2qQ6qJc,1989-1990 Vermilion Sailor Jazz Band - Little Drummer Boy
Loading Up,cj-KPwhAUo8,2002-2003 Vermilion Sailor Marching Band - Loading Up
Lorain,86QTKKr-GK4,1999-2000 Vermilion Sailor Marching Band  - Lorain - Havanna Express
Majorette,ifdgZtRztUE,2004-2005 Vermilion Sailor Marching Band - Majorette - Flag Camp
Majorettes,wYmuVdeHO6o,2004-2005 Vermilion Sailor Marching Band - Majorettes
Majorettes Marching In,xe5uCo4Xd94,1995 Vermilion Sailor Alumni Band - Majorettes Marching In
Majorettes Practicing Tossing,SRW7-OwdUdo,1995-1996 Vermilion Sailor Marching Band - Majorettes Practicing Tossing
